,Vendedor,Doc,Fecha,Nombres,Unidades,Unitario Venta,Ventas,Costo Unitario,Costo Total,Margen,PorMargen,Codigo,Descripcion
2524,,FV R 12018,04/09/2020,Cliente General,1.0,12184.87,12184.87,7937.08,7937.08,4247.8,0.35,10044931,EMPAQUE CULATA
2525,,FV R 12018,04/09/2020,Cliente General,1.0,2100.84,2100.84,1317.73,1317.73,783.11,0.37,10044941,EMPAQUE CILINDRO
2526,,FV R 12000,04/09/2020,Cliente General,1.0,28571.43,28571.43,20307.0,20307.0,8264.43,0.29,10045595,CABLE CLUTCH
2527,,FV R 12000,04/09/2020,Cliente General,1.0,6722.69,6722.69,4699.33,4699.33,2023.36,0.3,10045783,EMPAQUE CARCASA CLUTCH
2528,,FV R 12018,04/09/2020,Cliente General,1.0,14285.71,14285.71,16273.0,16273.0,-1987.29,-0.14,10045825,CABLE CONTROLADOR RPM
2529,,FV R 12018,04/09/2020,Cliente General,1.0,10084.03,10084.03,12149.0,12149.0,-2064.97,-0.2,10045836,MANGUERA RADIADOR
2530,,FV R 12018,04/09/2020,Cliente General,1.0,16302.52,16302.52,11109.88,11109.88,5192.64,0.32,10046018,"PASTA FRENO DELANTERO SIN ASBESTO
REF. JW131807-10"
2531,,FV R 12018,04/09/2020,Cliente General,1.0,10504.2,10504.2,8842.0,8842.0,1662.2,0.16,10046037,INTERRUPTOR SENSOR
2532,,FV R 12018,04/09/2020,Cliente General,1.0,43697.48,43697.48,32396.0,32396.0,11301.48,0.26,11009974,KIT ARRASTRE 15_43_428H_130_4H
2533,,FV R 12000,04/09/2020,Cliente General,1.0,17226.89,17226.89,12121.0,12121.0,5105.89,0.3,11016126,CADENA 520H_104
2534,,FV R 12018,04/09/2020,Cliente General,1.0,16000.0,16000.0,14526.28,14526.28,1473.72,0.09,21000361,MOBIL SUPER ULTRA 4T 20W50 1/4
2535,,FV R 12018,04/09/2020,Cliente General,1.0,18000.0,18000.0,14526.28,14526.28,3473.72,0.19,21000361,MOBIL SUPER ULTRA 4T 20W50 1/4
2536,,FV R 12019,05/09/2020,Cliente General,2.0,49327.73,98655.46,37207.8,74415.6,24239.86,0.25,0239110004,BATERIA AGM YB5L-B GRIZZLY POWER MAX
2537,,FV R 12019,05/09/2020,Cliente General,1.0,5882.35,5882.35,3912.9,3912.9,1969.46,0.33,10016089,CANASTILLA EJE CLUTCH
2538,,FV R 12019,05/09/2020,Cliente General,1.0,2521.01,2521.01,2210.0,2210.0,311.01,0.12,10043131,TORNILLO DRENAJE
2539,,FV R 12019,05/09/2020,Cliente General,3.0,16000.0,48000.0,14526.28,43578.84,4421.16,0.09,21000361,MOBIL SUPER ULTRA 4T 20W50 1/4
2540,,FV R 12020,07/09/2020,Cliente General,1.0,77310.92,77310.92,54340.0,54340.0,22970.92,0.3,0267011719,300-17 6L LLANTA SECURA M86 TT
2541,,FV R 12020,07/09/2020,Cliente General,1.0,11428.57,11428.57,9532.33,9532.33,1896.24,0.17,10012590,BANDA FRENO TRAS CON ASBESTO
2542,,FV R 12005,07/09/2020,MAZENETT JERONIMO YAJAIRA MILENA,1.0,12184.87,12184.87,8383.47,8383.47,3801.41,0.31,10012919,BANDA FRENO DEL Y TRAS
2543,,FV R 12020,07/09/2020,Cliente General,1.0,105042.02,105042.02,104736.0,104736.0,306.02,0.0,10013039,REGULADOR
2544,,FV R 12006,07/09/2020,Cliente General,1.0,7983.19,7983.19,5938.9,5938.9,2044.3,0.26,10015133,KIT EMP CILINDRO Y CULATA
2545,,FV R 12006,07/09/2020,Cliente General,1.0,23151.26,23151.26,16551.57,16551.57,6599.69,0.29,10015137,KIT DISCOS CLUTCH
2546,,FV R 12020,07/09/2020,Cliente General,1.0,33613.45,33613.45,30866.0,30866.0,2747.45,0.08,10015424,KIT BOQUERELES CARBURADOR
2547,,FV R 12006,07/09/2020,Cliente General,2.0,2794.12,5588.24,3391.6,6783.2,-1194.96,-0.21,10016108,RETEN VALVULA
2548,,FV R 12005,07/09/2020,MAZENETT JERONIMO YAJAIRA MILENA,1.0,8403.36,8403.36,5699.9,5699.9,2703.46,0.32,10040422,BOMBILLO FAROLA 12V 35/35W
2549,,FV R 12006,07/09/2020,Cliente General,1.0,6785.71,6785.71,4021.02,4021.02,2764.69,0.41,10042296,EMPAQUE CARCASA CLUTCH
2550,,FV R 12020,07/09/2020,Cliente General,1.0,6302.52,6302.52,4021.02,4021.02,2281.5,0.36,10042296,EMPAQUE CARCASA CLUTCH
2551,,FV R 12006,07/09/2020,Cliente General,1.0,110966.39,110966.39,79212.07,79212.07,31754.32,0.29,10043130,CILINDRO COMPLETO
2552,,FV R 12020,07/09/2020,Cliente General,1.0,67226.89,67226.89,51367.47,51367.47,15859.42,0.24,10043206,SWITCH ENCENDIDO COMPL
2553,,FV R 12004,07/09/2020,MONROY ROBINSON,1.0,10924.37,10924.37,7390.0,7390.0,3534.37,0.32,10044997,EMPAQUE CAUCHO TAPA CULATA
2554,,FV R 12004,07/09/2020,MONROY ROBINSON,1.0,12605.04,12605.04,8763.82,8763.82,3841.23,0.3,10045110,"FILTRO ACEITE 
REF. JE571007-1"
2555,,FV R 12020,07/09/2020,Cliente General,1.0,12605.04,12605.04,8650.18,8650.18,3954.86,0.31,10045339,FILTRO ACEITE
2556,,FV R 12020,07/09/2020,Cliente General,1.0,22689.08,22689.08,16226.0,16226.0,6463.08,0.28,11007600,FILTRO AIRE
2557,,FV R 12004,07/09/2020,MONROY ROBINSON,1.0,9243.0,9243.0,0.0,0.0,9243.0,1.0,2,MANTENIMIENTO Y/O SERV. TECNICO MOTOCICLETAS
2558,,FV R 12005,07/09/2020,MAZENETT JERONIMO YAJAIRA MILENA,1.0,13445.38,13445.38,0.0,0.0,13445.38,1.0,2,MANTENIMIENTO Y/O SERV. TECNICO MOTOCICLETAS
2559,,FV R 12007,07/09/2020,HURTADO YEPES CARLOS ALFREDO,1.0,9327.0,9327.0,0.0,0.0,9327.0,1.0,2,MANTENIMIENTO Y/O SERV. TECNICO MOTOCICLETAS
2560,,FV R 12004,07/09/2020,MONROY ROBINSON,1.0,18000.0,18000.0,14526.28,14526.28,3473.72,0.19,21000361,MOBIL SUPER ULTRA 4T 20W50 1/4
2561,,FV R 12005,07/09/2020,MAZENETT JERONIMO YAJAIRA MILENA,1.0,18000.0,18000.0,14526.28,14526.28,3473.72,0.19,21000361,MOBIL SUPER ULTRA 4T 20W50 1/4
2562,,FV R 12006,07/09/2020,Cliente General,1.0,18000.0,18000.0,14526.28,14526.28,3473.72,0.19,21000361,MOBIL SUPER ULTRA 4T 20W50 1/4
2563,,FV R 12020,07/09/2020,Cliente General,6.0,18000.0,108000.0,14526.28,87157.67,20842.33,0.19,21000361,MOBIL SUPER ULTRA 4T 20W50 1/4
2564,,FV R 12020,07/09/2020,Cliente General,9.0,18000.0,162000.0,14526.28,130736.51,31263.49,0.19,21000361,MOBIL SUPER ULTRA 4T 20W50 1/4
2565,,FV R 12020,07/09/2020,Cliente General,1.0,10000.0,10000.0,7325.0,7325.0,2675.0,0.27,21000364,CAJA X  24 PINTA M_SUP ULTRA 20W50
2566,,FV R 12022,08/09/2020,Cliente General,1.0,7941.18,7941.18,5540.46,5540.46,2400.72,0.3,10012885,FILTRO AIRE
2567,,FV R 12011,08/09/2020,Cliente General,1.0,12184.87,12184.87,8383.47,8383.47,3801.41,0.31,10012919,BANDA FRENO DEL Y TRAS
2568,,FV R 12022,08/09/2020,Cliente General,1.0,8403.36,8403.36,5699.9,5699.9,2703.46,0.32,10040422,BOMBILLO FAROLA 12V 35/35W
2569,,FV R 12022,08/09/2020,Cliente General,2.0,3033.61,6067.23,2742.25,5484.5,582.72,0.1,10040847,ANTIVIBRANTE
2570,,FV R 12022,08/09/2020,Cliente General,1.0,15567.23,15567.23,11621.0,11621.0,3946.23,0.25,10043445,DIRECCIONAL DEL IZQUIERDA
2571,,FV R 12022,08/09/2020,Cliente General,1.0,14369.75,14369.75,10215.07,10215.07,4154.68,0.29,10043446,DIRECCIONAL DEL DERECHA
2572,,FV R 12012,08/09/2020,DELBARRE BADILLO DANNY,1.0,12605.04,12605.04,8763.82,8763.82,3841.23,0.3,10045110,"FILTRO ACEITE 
REF. JE571007-1"
2573,,FV R 12008,08/09/2020,Cliente General,1.0,14285.71,14285.71,11042.19,11042.19,3243.53,0.23,10046198,BAJ CABLE VELOCICMETRO
2574,,FV R 12011,08/09/2020,Cliente General,1.0,43697.48,43697.48,31223.0,31223.0,12474.48,0.29,11009961,KIT ARRASTRE 14_42T_428H_120_4H
2575,,FV R 12009,08/09/2020,EDGAR SEGUNDO MANJARRES PIMIENTA,1.0,9243.0,9243.0,0.0,0.0,9243.0,1.0,2,MANTENIMIENTO Y/O SERV. TECNICO MOTOCICLETAS
2576,,FV R 12010,08/09/2020,GUERRA EVILLA KEINNER ANDRES,1.0,9243.0,9243.0,0.0,0.0,9243.0,1.0,2,MANTENIMIENTO Y/O SERV. TECNICO MOTOCICLETAS
2577,,FV R 12012,08/09/2020,DELBARRE BADILLO DANNY,1.0,9243.0,9243.0,0.0,0.0,9243.0,1.0,2,MANTENIMIENTO Y/O SERV. TECNICO MOTOCICLETAS
2578,,FV R 12014,08/09/2020,VISBAL DE ARCO KAREN MARGARITA,1.0,9243.0,9243.0,0.0,0.0,9243.0,1.0,2,MANTENIMIENTO Y/O SERV. TECNICO MOTOCICLETAS
2579,,FV R 12009,08/09/2020,EDGAR SEGUNDO MANJARRES PIMIENTA,1.0,18000.0,18000.0,14526.28,14526.28,3473.72,0.19,21000361,MOBIL SUPER ULTRA 4T 20W50 1/4
2580,,FV R 12010,08/09/2020,GUERRA EVILLA KEINNER ANDRES,1.0,18000.0,18000.0,14526.28,14526.28,3473.72,0.19,21000361,MOBIL SUPER ULTRA 4T 20W50 1/4
2581,,FV R 12011,08/09/2020,Cliente General,1.0,18000.0,18000.0,14526.28,14526.28,3473.72,0.19,21000361,MOBIL SUPER ULTRA 4T 20W50 1/4
2582,,FV R 12012,08/09/2020,DELBARRE BADILLO DANNY,1.0,18000.0,18000.0,14526.28,14526.28,3473.72,0.19,21000361,MOBIL SUPER ULTRA 4T 20W50 1/4
2583,,FV R 12014,08/09/2020,VISBAL DE ARCO KAREN MARGARITA,1.0,18000.0,18000.0,14526.28,14526.28,3473.72,0.19,21000361,MOBIL SUPER ULTRA 4T 20W50 1/4
2584,,FV R 12022,08/09/2020,Cliente General,2.0,18000.0,36000.0,14526.28,29052.56,6947.44,0.19,21000361,MOBIL SUPER ULTRA 4T 20W50 1/4
2585,,FV R 12013,08/09/2020,FABIOLA DEL PILAR MONTERO MEZA,1.0,33613.0,33613.0,0.0,0.0,33613.0,1.0,T000009,SINCRONIZADA ( CARB FILTRO DE AIRE BUJÍA CALIB RAR VÁLVULAS)
2586,,FV R 12016,09/09/2020,AUTOTECNICA COLOMBIANA S.A.S AUTECO,1.0,12605.04,12605.04,9532.33,9532.33,3072.71,0.24,10012590,BANDA FRENO TRAS CON ASBESTO
2587,,FV R 12023,09/09/2020,Cliente General,1.0,15966.39,15966.39,12219.72,12219.72,3746.67,0.23,10012780,CADENILLA DISTRIBUCION
2588,,FV R 12023,09/09/2020,Cliente General,1.0,11764.71,11764.71,8345.57,8345.57,3419.14,0.29,10013001,SWITCH STOP
2589,,FV R 12024,09/09/2020,Cliente General,1.0,9075.63,9075.63,7644.54,7644.54,1431.09,0.16,10040870,LEVA FRENO
2590,,FV R 12023,09/09/2020,Cliente General,2.0,10084.03,20168.07,6205.49,12410.98,7757.09,0.38,10042176,RETEN TUBO TELESC.
2591,,FV R 12023,09/09/2020,Cliente General,1.0,18907.56,18907.56,13597.33,13597.33,5310.23,0.28,10043138,CONDUCTO ACEITE
2592,,FV R 12024,09/09/2020,Cliente General,1.0,37058.82,37058.82,32708.33,32708.33,4350.49,0.12,10043144,TAPA TANQ. GASOL.
2593,,FV R 12016,09/09/2020,AUTOTECNICA COLOMBIANA S.A.S AUTECO,1.0,12605.04,12605.04,8763.82,8763.82,3841.23,0.3,10045110,"FILTRO ACEITE 
REF. JE571007-1"
2594,,FV R 12016,09/09/2020,AUTOTECNICA COLOMBIANA S.A.S AUTECO,1.0,16806.72,16806.72,11109.88,11109.88,5696.85,0.34,10046018,"PASTA FRENO DELANTERO SIN ASBESTO
REF. JW131807-10"
2595,,FV R 12024,09/09/2020,Cliente General,1.0,24201.68,24201.68,19171.67,19171.67,5030.01,0.21,10046040,BAJ PITO
2596,,FV  493,09/09/2020,VISBAL DE ARCO KAREN MARGARITA,1.0,9243.0,9243.0,0.0,0.0,9243.0,1.0,2,MANTENIMIENTO Y/O SERV. TECNICO MOTOCICLETAS
2597,,FV R 12015,09/09/2020,SALCEDO MARTINEZ ULPIANO,1.0,42016.0,42016.0,0.0,0.0,42016.0,1.0,2,MANTENIMIENTO Y/O SERV. TECNICO MOTOCICLETAS
2598,,FV  493,09/09/2020,VISBAL DE ARCO KAREN MARGARITA,1.0,18000.0,18000.0,14526.28,14526.28,3473.72,0.19,21000361,MOBIL SUPER ULTRA 4T 20W50 1/4
2599,,FV R 12016,09/09/2020,AUTOTECNICA COLOMBIANA S.A.S AUTECO,1.0,18000.0,18000.0,14526.28,14526.28,3473.72,0.19,21000361,MOBIL SUPER ULTRA 4T 20W50 1/4
2600,,FV R 12023,09/09/2020,Cliente General,1.0,18000.0,18000.0,14526.28,14526.28,3473.72,0.19,21000361,MOBIL SUPER ULTRA 4T 20W50 1/4
2601,,FV R 12023,09/09/2020,Cliente General,3.0,16000.0,48000.0,14526.28,43578.84,4421.16,0.09,21000361,MOBIL SUPER ULTRA 4T 20W50 1/4
2602,,FV R 12016,09/09/2020,AUTOTECNICA COLOMBIANA S.A.S AUTECO,1.0,10000.0,10000.0,7325.0,7325.0,2675.0,0.27,21000364,CAJA X  24 PINTA M_SUP ULTRA 20W50
2603,,FV R 12016,09/09/2020,AUTOTECNICA COLOMBIANA S.A.S AUTECO,1.0,42000.0,42000.0,30821.29,30821.29,11178.71,0.27,JE-5810-14,FILTRO AIRE PULSAR 150 NS
2604,,FV R 12023,09/09/2020,Cliente General,1.0,8403.36,8403.36,4181.3,4181.3,4222.06,0.5,P300010A,ACEITE PROCOL HIDRAULICO ISO 68 ROJO CAJA X 24 CHUPOS
2605,,FV R 12021,10/09/2020,POLO COLON JORGE LUIS,1.0,5588.24,5588.24,4021.0,4021.0,1567.24,0.28,10012996,BAJ BOMBILLO STOP 12V_10/5W
2606,,FV R 12025,10/09/2020,Cliente General,1.0,20168.07,20168.07,15511.0,15511.0,4657.07,0.23,10015084,BAJ KIT CUNAS DIRECCION
2607,,FV R 12025,10/09/2020,Cliente General,1.0,2521.01,2521.01,1477.32,1477.32,1043.69,0.41,10015085,KIT RODAM BOLAS DIR_46 PCS
2608,,FV R 12025,10/09/2020,Cliente General,1.0,7142.86,7142.86,5699.9,5699.9,1442.96,0.2,10040422,BOMBILLO FAROLA 12V 35/35W
2609,,FV R 12025,10/09/2020,Cliente General,1.0,10924.37,10924.37,7430.72,7430.72,3493.65,0.32,10040537,BAJ BUJIA P_RZ9HC SUPER MICO BOSCH
2610,,FV R 12025,10/09/2020,Cliente General,1.0,1680.67,1680.67,1183.0,1183.0,497.67,0.3,10040644,BUJE TORNILLO CARENAJE
2611,,FV R 12021,10/09/2020,POLO COLON JORGE LUIS,1.0,27941.18,27941.18,20663.33,20663.33,7277.84,0.26,10041327,AGUJA PASO GASOL
2612,,FV R 12021,10/09/2020,POLO COLON JORGE LUIS,1.0,38718.49,38718.49,21624.58,21624.58,17093.91,0.44,10041781,KIT EMPAQUETADURA BOMBA FRENO
2613,,FV R 12025,10/09/2020,Cliente General,2.0,7500.0,15000.0,5850.35,11700.7,3299.3,0.22,10042275,RETEN TELESC
2614,,FV R 12021,10/09/2020,POLO COLON JORGE LUIS,1.0,15966.39,15966.39,11109.88,11109.88,4856.51,0.3,10046018,"PASTA FRENO DELANTERO SIN ASBESTO
REF. JW131807-10"
2615,,FV R 12025,10/09/2020,Cliente General,1.0,2941.18,2941.18,3423.0,3423.0,-481.82,-0.16,10046186,CAUCHO PEDAL FRENO
2616,,FV R 12021,10/09/2020,POLO COLON JORGE LUIS,1.0,33613.0,33613.0,0.0,0.0,33613.0,1.0,2,MANTENIMIENTO Y/O SERV. TECNICO MOTOCICLETAS
2617,,FV R 12021,10/09/2020,POLO COLON JORGE LUIS,1.0,4789.92,4789.92,2956.97,2956.97,1832.94,0.38,20000221,LIQ FRENOS DOT 4 120CC X12
2618,,FV R 12025,10/09/2020,Cliente General,1.0,18000.0,18000.0,14526.28,14526.28,3473.72,0.19,21000361,MOBIL SUPER ULTRA 4T 20W50 1/4
2619,,FV R 12025,10/09/2020,Cliente General,8.0,16000.0,128000.0,14526.28,116210.23,11789.77,0.09,21000361,MOBIL SUPER ULTRA 4T 20W50 1/4
2620,,FV R 12033,11/09/2020,Cliente General,1.0,147058.82,147058.82,120317.5,120317.5,26741.32,0.18,0267011733,150/60R17 ZOOM RAD X1 CEAT
2621,,FV R 12033,11/09/2020,Cliente General,1.0,8823.53,8823.53,5540.46,5540.46,3283.07,0.37,10012885,FILTRO AIRE
2622,,FV R 12033,11/09/2020,Cliente General,1.0,12184.87,12184.87,8383.47,8383.47,3801.41,0.31,10012919,BANDA FRENO DEL Y TRAS
2623,,FV R 12033,11/09/2020,Cliente General,1.0,5000.0,5000.0,3912.9,3912.9,1087.1,0.22,10016089,CANASTILLA EJE CLUTCH
2624,,FV R 12033,11/09/2020,Cliente General,2.0,11428.57,22857.14,9571.03,19142.05,3715.09,0.16,10016641,RODAMIENTO BOLAS CIGUENAL 6304
2625,,FV R 12033,11/09/2020,Cliente General,1.0,8823.53,8823.53,5848.59,5848.59,2974.94,0.34,10016818,RODAMIENTO BOLAS EJE CLUTCH
2626,,FV R 12033,11/09/2020,Cliente General,1.0,17563.03,17563.03,15448.18,15448.18,2114.84,0.12,10040556,AGUJA FLOTA CARBURADOR
2627,,FV R 12033,11/09/2020,Cliente General,1.0,4201.68,4201.68,3259.25,3259.25,942.43,0.22,10040566,FILTRO ACEITE
2628,,FV R 12033,11/09/2020,Cliente General,1.0,6386.55,6386.55,5062.01,5062.01,1324.55,0.21,10040821,CAUCHO REPOSAPIE CONDUCTOR
2629,,FV R 12033,11/09/2020,Cliente General,1.0,18403.36,18403.36,13603.0,13603.0,4800.36,0.26,10041878,ESPEJO DERECHO
2630,,FV R 12033,11/09/2020,Cliente General,1.0,33571.43,33571.43,27183.35,27183.35,6388.08,0.19,10043071,EJE CAJA
2631,,FV R 12033,11/09/2020,Cliente General,1.0,24789.92,24789.92,24841.0,24841.0,-51.08,0.0,10045853,TANQUE LIQUIDO REFRIGERANTE
2632,,FV R 12033,11/09/2020,Cliente General,1.0,30672.27,30672.27,21441.26,21441.26,9231.01,0.3,11025524,ELEMENTRO FILTRO AIRE
2633,,FV R 12033,11/09/2020,Cliente General,4.0,18000.0,72000.0,14526.28,58105.12,13894.88,0.19,21000361,MOBIL SUPER ULTRA 4T 20W50 1/4
2634,,FV R 12033,11/09/2020,Cliente General,11.0,16000.0,176000.0,14526.28,159789.07,16210.93,0.09,21000361,MOBIL SUPER ULTRA 4T 20W50 1/4
2635,,FV R 12033,11/09/2020,Cliente General,1.0,10000.0,10000.0,7325.0,7325.0,2675.0,0.27,21000364,CAJA X  24 PINTA M_SUP ULTRA 20W50
2636,,FV R 12033,11/09/2020,Cliente General,1.0,100840.34,100840.34,81026.0,81026.0,19814.34,0.2,21003257,CACSO AP 101 FLOWER N.B FF TL
2637,,FV R 12027,12/09/2020,CANTILLO ROMERO EXTELIA ISABEL,4.0,2268.91,9075.63,1714.0,6856.0,2219.63,0.24,10012541,DISCO SEPARADOR CLUTCH
2638,,FV R 12034,12/09/2020,Cliente General,1.0,8403.36,8403.36,5540.46,5540.46,2862.9,0.34,10012885,FILTRO AIRE
2639,,FV R 12027,12/09/2020,CANTILLO ROMERO EXTELIA ISABEL,1.0,17016.81,17016.81,12965.6,12965.6,4051.21,0.24,10015076,KIT GUIAS CADENILLA DIST
2640,,FV R 12034,12/09/2020,Cliente General,1.0,20672.27,20672.27,19671.85,19671.85,1000.42,0.05,10015134,KIT EMPAQUES
2641,,FV R 12031,12/09/2020,JUAN CARLOS AMAYA DIAZ,1.0,46218.49,46218.49,29409.79,29409.79,16808.69,0.36,10015287,KIT BIELA BOXER- PLATINO
2642,,FV R 12027,12/09/2020,CANTILLO ROMERO EXTELIA ISABEL,2.0,2268.91,4537.82,3391.6,6783.2,-2245.38,-0.49,10016108,RETEN VALVULA
2643,,FV R 12034,12/09/2020,Cliente General,1.0,6386.55,6386.55,5848.59,5848.59,537.96,0.08,10016818,RODAMIENTO BOLAS EJE CLUTCH
2644,,FV R 12034,12/09/2020,Cliente General,1.0,8403.36,8403.36,5699.9,5699.9,2703.46,0.32,10040422,BOMBILLO FAROLA 12V 35/35W
2645,,FV R 12034,12/09/2020,Cliente General,2.0,4285.71,8571.43,3259.25,6518.5,2052.92,0.24,10040566,FILTRO ACEITE
2646,,FV R 12026,12/09/2020,BOSSA LLANOS ISRAEL DAVID,1.0,19327.73,19327.73,18250.25,18250.25,1077.48,0.06,10040774,EMPAQUETADURA BOMBA FRENO
2647,,FV R 12027,12/09/2020,CANTILLO ROMERO EXTELIA ISABEL,1.0,105126.05,105126.05,79212.07,79212.07,25913.98,0.25,10043130,CILINDRO COMPLETO
2648,,FV R 12031,12/09/2020,JUAN CARLOS AMAYA DIAZ,1.0,111764.71,111764.71,79212.07,79212.07,32552.64,0.29,10043130,CILINDRO COMPLETO
2649,,FV R 12034,12/09/2020,Cliente General,1.0,5042.02,5042.02,3266.01,3266.01,1776.0,0.35,10044397,EMPAQUE CARCASA CLUTCH
2650,,FV R 12034,12/09/2020,Cliente General,1.0,6428.57,6428.57,5074.0,5074.0,1354.57,0.21,10046421,SOPORTE CARBURADOR
2651,,FV R 12026,12/09/2020,BOSSA LLANOS ISRAEL DAVID,1.0,25210.0,25210.0,0.0,0.0,25210.0,1.0,2,MANTENIMIENTO Y/O SERV. TECNICO MOTOCICLETAS
2652,,FV R 12029,12/09/2020,LINARES BECERRA ZULMA PATRICIA,1.0,9243.0,9243.0,0.0,0.0,9243.0,1.0,2,MANTENIMIENTO Y/O SERV. TECNICO MOTOCICLETAS
2653,,FV R 12030,12/09/2020,RUIZ TORRES LUIS ALBERTO,1.0,9243.0,9243.0,0.0,0.0,9243.0,1.0,2,MANTENIMIENTO Y/O SERV. TECNICO MOTOCICLETAS
2654,,FV R 12027,12/09/2020,CANTILLO ROMERO EXTELIA ISABEL,1.0,18000.0,18000.0,14526.28,14526.28,3473.72,0.19,21000361,MOBIL SUPER ULTRA 4T 20W50 1/4
2655,,FV R 12029,12/09/2020,LINARES BECERRA ZULMA PATRICIA,1.0,18000.0,18000.0,14526.28,14526.28,3473.72,0.19,21000361,MOBIL SUPER ULTRA 4T 20W50 1/4
2656,,FV R 12030,12/09/2020,RUIZ TORRES LUIS ALBERTO,1.0,18000.0,18000.0,14526.28,14526.28,3473.72,0.19,21000361,MOBIL SUPER ULTRA 4T 20W50 1/4
2657,,FV R 12034,12/09/2020,Cliente General,3.0,18000.0,54000.0,14526.28,43578.84,10421.16,0.19,21000361,MOBIL SUPER ULTRA 4T 20W50 1/4
2658,,FV R 12028,12/09/2020,MOLINA PINEDA LIDIA ESTHER,1.0,12605.0,12605.0,0.0,0.0,12605.0,1.0,T000101,CALIBRACION Y AJUSTE VALVULAS
2659,,FV R 12027,12/09/2020,CANTILLO ROMERO EXTELIA ISABEL,1.0,42016.0,42016.0,0.0,0.0,42016.0,1.0,T005001,CAMBIO Y/O REPARACIÓN DISCOS DE CLUTCH
2660,,FV R 12041,14/09/2020,Cliente General,1.0,65546.22,65546.22,42122.83,42122.83,23423.39,0.36,0267011720,275-17 SECURA F85 TL CEAT
2661,,FV R 12036,14/09/2020,Cliente General,4.0,2394.96,9579.83,1714.0,6856.0,2723.83,0.28,10012541,DISCO SEPARADOR CLUTCH
2662,,FV R 12041,14/09/2020,Cliente General,1.0,12184.87,12184.87,8383.47,8383.47,3801.41,0.31,10012919,BANDA FRENO DEL Y TRAS
2663,,FV R 12041,14/09/2020,Cliente General,1.0,44537.82,44537.82,29409.79,29409.79,15128.02,0.34,10015287,KIT BIELA BOXER- PLATINO
2664,,FV R 12041,14/09/2020,Cliente General,1.0,9579.83,9579.83,6482.48,6482.48,3097.35,0.32,10015299,KIT RETENES
2665,,FV R 12036,14/09/2020,Cliente General,1.0,43907.56,43907.56,26798.75,26798.75,17108.81,0.39,10015367,KIT DISCOS CLUTCH
2666,,FV R 12041,14/09/2020,Cliente General,1.0,4285.71,4285.71,3259.25,3259.25,1026.46,0.24,10040566,FILTRO ACEITE
2667,,FV R 12041,14/09/2020,Cliente General,1.0,5042.02,5042.02,3259.25,3259.25,1782.76,0.35,10040566,FILTRO ACEITE
2668,,FV R 12041,14/09/2020,Cliente General,2.0,13445.38,26890.76,13019.17,26038.33,852.42,0.03,10041877,ESPEJO IZQUIERDO
2669,,FV R 12041,14/09/2020,Cliente General,1.0,8403.36,8403.36,5850.35,5850.35,2553.01,0.3,10042275,RETEN TELESC
2670,,FV R 12041,14/09/2020,Cliente General,1.0,3781.51,3781.51,2270.46,2270.46,1511.05,0.4,10042295,EMPAQUE TAPA VOLANTE
2671,,FV R 12036,14/09/2020,Cliente General,1.0,7184.87,7184.87,5074.0,5074.0,2110.87,0.29,10046421,SOPORTE CARBURADOR
2672,,FV R 12041,14/09/2020,Cliente General,1.0,18487.39,18487.39,15821.0,15821.0,2666.39,0.14,10047389,SOPORTE LEVA CLUTCH
2673,,FV R 12035,14/09/2020,CARRANZA ARRIETA RAQUEL SOFIA,1.0,23529.0,23529.0,0.0,0.0,23529.0,1.0,2,MANTENIMIENTO Y/O SERV. TECNICO MOTOCICLETAS
2674,,FV R 12035,14/09/2020,CARRANZA ARRIETA RAQUEL SOFIA,1.0,18000.0,18000.0,14526.28,14526.28,3473.72,0.19,21000361,MOBIL SUPER ULTRA 4T 20W50 1/4
2675,,FV R 12041,14/09/2020,Cliente General,8.0,16000.0,128000.0,14526.28,116210.23,11789.77,0.09,21000361,MOBIL SUPER ULTRA 4T 20W50 1/4
2676,,FV R 12032,14/09/2020,SALCEDO CANTILLO YAMILE ESTHER,1.0,12605.0,12605.0,0.0,0.0,12605.0,1.0,T020019,REVISION DEL SISTEMA ELECTRICO
2677,,FV R 12039,15/09/2020,PABLO EMILIO SILVA BLANDON,1.0,64285.71,64285.71,48363.76,48363.76,15921.95,0.25,0239110006,BATERIA AGM YTX7A-BS GRIZZLY POWER MAX
2678,,FV R 12042,15/09/2020,Cliente General,1.0,8403.36,8403.36,0.0,0.0,8403.36,1.0,10012521,ACEITE HIDRAULICO 75 1L X1
2679,,FV R 12040,15/09/2020,JUAN PABLO SANCHEZ RODRIGUEZ,1.0,11176.47,11176.47,9532.33,9532.33,1644.14,0.15,10012590,BANDA FRENO TRAS CON ASBESTO
2680,,FV R 12042,15/09/2020,Cliente General,1.0,23529.41,23529.41,16551.57,16551.57,6977.85,0.3,10015137,KIT DISCOS CLUTCH
2681,,FV R 12037,15/09/2020,Cliente General,2.0,5882.35,11764.71,4494.0,8988.0,2776.71,0.24,10015422,KIT PINES REPOSAPIE PASAJERO
2682,,FV R 12042,15/09/2020,Cliente General,2.0,5882.35,11764.71,4494.0,8988.0,2776.71,0.24,10015422,KIT PINES REPOSAPIE PASAJERO
2683,,FV R 12040,15/09/2020,JUAN PABLO SANCHEZ RODRIGUEZ,1.0,4789.92,4789.92,3259.25,3259.25,1530.66,0.32,10040566,FILTRO ACEITE
